Chr	Start	End	rowNames	Gene
chr12	132143554	132144463	143845	NOC4L
chr12	132144588	132145251	143846	DDX51
chr12	132144588	132145251	143846	NOC4L
chr12	132188998	132189431	143862	AC138466.1
chr12	132189511	132189898	143863	LINC02361
chr12	132189511	132189898	143863	AC138466.1
chr12	132190045	132190326	143864	LINC02361
chr12	132190045	132190326	143864	AC138466.1
chr12	132205267	132205824	143869	GALNT9
chr12	132205860	132206421	143870	GALNT9
chr12	132274863	132275063	143904	AC148477.3
chr12	132275195	132275414	143905	AC148477.3
chr12	132275195	132275414	143905	GALNT9
chr12	132276943	132278002	143906	AC148477.2
chr12	132286241	132286725	143911	GALNT9
chr12	132286861	132287293	143912	GALNT9
chr12	132488591	132489086	144004	FBRSL1
chr12	132489104	132490233	144005	FBRSL1
chr12	132506380	132507294	144015	FBRSL1
chr12	132558655	132559476	144035	FBRSL1
chr12	132559864	132561714	144036	FBRSL1
chr12	132570239	132570452	144039	FBRSL1
chr12	132572079	132572373	144040	FBRSL1
chr12	132581537	132582341	144045	MIR6763
chr12	132594008	132594295	144048	AC131212.1
chr12	132610354	132610732	144059	LRCOL1
chr12	132622541	132622987	144068	AC131212.4
chr12	132632929	132633396	144073	POLE
chr12	132638467	132639309	144076	POLE
chr12	132686755	132687269	144089	AC135586.2
chr12	132686755	132687269	144089	PXMP2
chr12	132687374	132687643	144090	POLE
chr12	132687374	132687643	144090	AC135586.2
chr12	132687374	132687643	144090	PXMP2
chr12	132687683	132688087	144091	POLE
chr12	132687683	132688087	144091	AC135586.2
chr12	132710012	132710489	144097	PGAM5
chr12	132710554	132710880	144098	PGAM5
chr12	132710935	132711454	144099	PGAM5
chr12	132760430	132761966	144123	ANKLE2
chr12	132762013	132762262	144124	ANKLE2
chr12	132762354	132762554	144125	ANKLE2
chr12	132762569	132762769	144126	ANKLE2
chr12	132827833	132828987	144167	GOLGA3
chr12	132829066	132829303	144168	GOLGA3
chr12	132829317	132829542	144169	GOLGA3
chr12	132887094	132887483	144188	AC127070.1
chr12	132887578	132887825	144189	AC127070.1
chr12	132887578	132887825	144189	CHFR
chr12	132887883	132888474	144190	CHFR
chr12	132904790	132905034	144193	CHFR
chr12	132908392	132909316	144195	CHFR
chr12	132955200	132956956	144202	ZNF605
chr12	132955200	132956956	144202	CHFR
chr12	132985968	132987143	144206	ZNF26
chr12	133036905	133037157	144208	ZNF84-DT
chr12	133036905	133037157	144208	ZNF84
chr12	133037270	133037510	144209	ZNF84-DT
chr12	133037270	133037510	144209	ZNF84
chr12	133037613	133037998	144210	ZNF84-DT
chr12	133037613	133037998	144210	ZNF84
chr12	133079451	133079651	144214	ZNF140
chr12	133079719	133079919	144215	ZNF140
chr12	133080053	133080435	144216	ZNF140
chr12	133080455	133081274	144217	ZNF140
chr12	133129766	133130186	144221	AC026786.1
chr12	133129766	133130186	144221	ZNF10
chr12	133130204	133130647	144222	ZNF891
chr12	133130204	133130647	144222	AC026786.1
chr12	133130204	133130647	144222	ZNF10
chr12	133130733	133131067	144223	ZNF891
chr12	133130733	133131067	144223	AC026786.1
chr12	133181290	133182153	144229	ZNF268
chr13	19564820	19565163	144378	CASC4P1
chr13	19586719	19587705	144379	LINC00350
chr13	19633211	19633432	144396	MPHOSPH8
chr13	19633439	19633694	144397	MPHOSPH8
chr13	19782838	19783504	144433	PSPC1
chr13	19862462	19863413	144455	AL355001.2
chr13	19863549	19863928	144456	ZMYM5
chr13	19863549	19863928	144456	AL355001.2
chr13	19864011	19865036	144457	ZMYM5
chr13	19957339	19957937	144470	ZMYM2
chr13	19957979	19958386	144471	ZMYM2
chr13	19958468	19958783	144472	ZMYM2
chr13	19958805	19959033	144473	ZMYM2
chr13	19959120	19959592	144474	ZMYM2
chr13	20065585	20066017	144502	ZMYM2
chr13	20091847	20092152	144509	AL138688.2
chr13	20160715	20161754	144536	GJA3
chr13	20191541	20193110	144552	GJB2
chr13	20193149	20193569	144553	GJB2
chr13	20193149	20193569	144553	AL138688.1
chr13	20231648	20232846	144563	GJB6
chr13	20489249	20489492	144661	CRYL1
chr13	20525105	20526566	144673	CRYL1
chr13	20566448	20567662	144683	AL590096.1
chr13	20566448	20567662	144683	IFT88
chr13	20703038	20704052	144706	IL17D
chr13	20703038	20704052	144706	AL161772.1
chr13	20704079	20704390	144707	AL161772.1
chr13	20704527	20705041	144708	AL161772.1
chr13	20712418	20712911	144709	AL512652.2
chr13	20773851	20774106	144719	EEF1AKMT1
chr13	20774134	20774341	144720	EEF1AKMT1
chr13	20902027	20903272	144757	XPO4
chr13	20903282	20903599	144758	XPO4
chr13	21061520	21061787	144824	LATS2
chr13	21061817	21062149	144825	LATS2
chr13	21139841	21141115	144845	AL158032.1
chr13	21139841	21141115	144845	SAP18
chr13	21176197	21176477	144852	MRPL57
chr13	21176537	21177231	144853	SKA3
chr13	21176537	21177231	144853	MRPL57
chr13	21286739	21286998	144875	ESRRAP2
chr13	21297055	21297289	144877	MIPEPP3
chr13	21297716	21297929	144878	MIPEPP3
chr13	21297993	21298585	144879	MIPEPP3
chr13	21344506	21345264	144894	LINC00539
chr13	21458706	21459607	144925	ZDHHC20
chr13	21459674	21459991	144926	ZDHHC20
chr13	21603508	21603750	144953	MICU2
chr13	21603775	21604000	144954	MICU2
chr13	21604089	21604345	144955	MICU2
chr13	21669629	21670569	144974	FGF9
chr13	21670633	21670900	144975	FGF9
chr13	21670916	21671177	144976	FGF9
chr13	21673385	21674002	144977	FGF9
chr13	22040759	22041400	145050	AL136962.1
chr13	22107211	22107925	145077	AL136962.1
chr13	22113338	22113746	145083	MTND3P1
chr13	22837968	22838255	145189	IPMKP1
chr13	22838286	22838775	145190	IPMKP1
chr13	22914895	22915207	145207	NUS1P2
chr13	22915245	22916688	145208	LINC00621
chr13	22915245	22916688	145208	NUS1P2
chr13	23375449	23375840	145261	SACS
chr13	23375915	23376115	145262	SACS
chr13	23433173	23433852	145279	SACS
chr13	23466322	23466685	145286	LINC00327
chr13	23570206	23570964	145318	TNFRSF19
chr13	23578501	23579001	145320	TNFRSF19
chr13	23579183	23579428	145321	TNFRSF19
chr13	23766203	23766732	145391	MTCO3P2
chr13	23888417	23888617	145422	PCOTH
chr13	23888671	23889614	145423	MIPEP
chr13	23888671	23889614	145423	PCOTH
chr13	23889653	23890126	145424	MIPEP
chr13	23946113	23946391	145441	ANKRD20A19P
chr13	23979214	23979848	145459	AL445985.1
chr13	23979214	23979848	145459	AL359736.1
chr13	23979214	23979848	145459	SPATA13
chr13	24160022	24160496	145536	SPATA13
chr13	24160521	24160782	145537	SPATA13
chr13	24161469	24161738	145539	MIR2276
chr13	24162219	24162441	145540	MIR2276
chr13	24223935	24224231	145575	SPATA13
chr13	24251185	24251434	145592	SPATA13
chr13	24251482	24252091	145593	SPATA13
chr13	24254094	24254847	145598	SPATA13-AS1
chr13	24270629	24270878	145606	SPATA13
chr13	24271704	24272362	145609	SPATA13
chr13	24272527	24272776	145610	SPATA13
chr13	24512433	24512908	145663	PARP4
chr13	24512928	24513163	145664	PARP4
chr13	24540647	24542033	145666	AL359538.3
chr13	24680194	24680877	145705	ATP12A
chr13	24746506	24747181	145730	AL391560.2
chr13	24747277	24747837	145731	AL391560.2
chr13	24922828	24923059	145760	CENPJ
chr13	24923252	24923690	145761	CENPJ
chr13	24943191	24943481	145769	SLC25A15P3
chr13	24967985	24968707	145776	TPTE2P1
chr13	24988882	24989483	145782	RPL34P27
chr13	25017951	25018280	145790	AL590099.1
chr13	25018334	25019138	145791	AL590099.1
chr13	25171511	25172324	145816	AMER2
chr13	25204880	25205212	145826	RPL23AP69
chr13	25300842	25301403	145849	NUP58
chr13	25301426	25302180	145850	AL590787.1
chr13	25301426	25302180	145850	NUP58
chr13	25307713	25308009	145852	NUP58
chr13	25371851	25372800	145858	ATP8A2
chr13	26050573	26052253	146004	SHISA2
chr13	26221467	26221714	146031	AL138966.2
chr13	26221467	26221714	146031	RNF6
chr13	26221756	26222002	146032	AL138966.2
chr13	26221756	26222002	146032	RNF6
chr13	26222209	26222865	146033	RNF6
chr13	26253750	26254625	146037	CDK8
chr13	26557168	26557429	146086	WASF3
chr13	26557465	26557772	146087	WASF3
chr13	26698282	26698974	146124	AL159978.1
chr13	27170660	27171700	146242	USP12-AS2
chr13	27171846	27172163	146243	USP12
chr13	27171846	27172163	146243	USP12-AS2
chr13	27172209	27172453	146244	USP12
chr13	27172209	27172453	146244	USP12-AS2
chr13	27172587	27172787	146245	USP12
chr13	27250824	27251193	146264	LINC00412
chr13	27250824	27251193	146264	RPL21
chr13	27251203	27251427	146265	LINC02340
chr13	27251203	27251427	146265	LINC00412
chr13	27251203	27251427	146265	RPL21
chr13	27251441	27252259	146266	LINC02340
chr13	27251441	27252259	146266	LINC00412
chr13	27251441	27252259	146266	RPL21
chr13	27270611	27270926	146272	RASL11A
chr13	27271011	27271256	146273	RASL11A
chr13	27271259	27271542	146274	RASL11A
chr13	27372980	27373224	146308	LINC01079
chr13	27403227	27403756	146320	RNY1P1
chr13	27423785	27424438	146326	GTF3A
chr13	27424472	27424752	146327	GTF3A
chr13	27424766	27425520	146328	GTF3A
chr13	27441997	27442854	146339	MTIF3
chr13	27449948	27450286	146341	MTIF3
chr13	27450379	27450804	146342	MTIF3
chr13	27450882	27451415	146343	MTIF3
chr13	27619993	27620482	146377	POLR1D
chr13	27620540	27620778	146378	LNX2
chr13	27620540	27620778	146378	POLR1D
chr13	27620852	27621281	146379	LNX2
chr13	27620852	27621281	146379	POLR1D
chr13	27621305	27621540	146380	LNX2
chr13	27621305	27621540	146380	POLR1D
chr13	27621617	27621927	146381	POLR1D
chr13	27621944	27622418	146382	POLR1D
chr13	27663974	27664285	146389	POLR1D
chr13	27792379	27792635	146399	GSX1
chr13	27919805	27921592	146408	PDX1
chr13	27988613	27988928	146426	URAD
chr13	28100022	28101097	146461	FLT3
chr13	28137627	28138009	146465	PAN3
chr13	28138041	28138271	146466	PAN3-AS1
chr13	28138041	28138271	146466	PAN3
chr13	28138278	28139055	146467	PAN3-AS1
chr13	28138278	28139055	146467	PAN3
chr13	28139068	28140167	146468	PAN3-AS1
chr13	28493765	28495889	146540	AL139005.1
chr13	28493765	28495889	146540	FLT1
chr13	28658094	28658375	146613	POMP
chr13	28658484	28658741	146614	POMP
chr13	28658937	28659211	146615	POMP
chr13	28718179	28719180	146628	SLC46A3
chr13	28719223	28719474	146629	SLC46A3
chr13	28819375	28819765	146657	MTUS2
chr13	28819785	28820075	146658	MTUS2
chr13	28820101	28820872	146659	MTUS2
chr13	29428299	29429186	146739	MTUS2
chr13	29495208	29495817	146766	MTUS2
chr13	29496036	29496723	146767	MTUS2
chr13	29595682	29596172	146807	SLC7A1
chr13	29850549	29850807	146860	UBL3
chr13	29888323	29888746	146873	LINC00297
chr13	29935065	29936711	146894	LINC00544
chr13	30108793	30109192	146959	LINC00365
chr13	30153565	30154480	146975	LINC00385
chr13	30153565	30154480	146975	LINC00384
chr13	30159331	30159872	146981	LINC00384
chr13	30160331	30160609	146983	LINC00384
chr13	30306759	30306985	147011	KATNAL1
chr13	30307016	30307243	147012	KATNAL1
chr13	30307279	30307919	147013	KATNAL1
chr13	30342261	30342502	147029	LINC00426
chr13	30364952	30365231	147039	LINC00426
chr13	30373890	30374102	147042	LINC00426
chr13	30374521	30374769	147043	LINC00426
chr13	30376732	30377415	147047	LINC00426
chr13	30421510	30422488	147058	LINC01058
chr13	30421510	30422488	147058	UBE2L5
chr13	30422600	30422893	147059	LINC01058
chr13	30463867	30464067	147071	HMGB1
chr13	30464177	30465275	147072	HMGB1
chr13	30464177	30465275	147072	AL353648.1
chr13	30465543	30465808	147073	HMGB1
chr13	30465543	30465808	147073	AL353648.1
chr13	30465812	30466203	147074	HMGB1
chr13	30465812	30466203	147074	AL353648.1
chr13	30616944	30617967	147106	HMGB1
chr13	30616944	30617967	147106	USPL1
chr13	30618023	30618516	147107	HMGB1
chr13	30713152	30713626	147140	ALOX5AP
chr13	30734443	30734709	147151	ALOX5AP
chr13	30734977	30735679	147152	ALOX5AP
chr13	30802586	30802933	147186	LINC00398
chr13	30802956	30803595	147187	LINC00398
chr13	30880102	30880583	147222	LINC00545
chr13	30880798	30881071	147223	LINC00545
chr13	30881089	30881685	147224	LINC00545
chr13	30905809	30906735	147228	MEDAG
chr13	30977512	30978069	147251	AL353680.1
chr13	30978101	30978557	147252	AL353680.1
chr13	31053129	31053457	147286	AL158065.1
chr13	31153383	31153670	147310	HSPH1
chr13	31160910	31162229	147311	HSPH1
chr13	31162278	31162508	147312	HSPH1
chr13	31162547	31162940	147313	HSPH1
chr13	31199045	31199245	147320	B3GLCT
chr13	31199567	31200062	147321	B3GLCT
chr13	31310285	31311147	147345	ANKRD26P4
chr13	31846200	31846427	147415	FRY
chr13	31846489	31846801	147416	AL138708.1
chr13	31846489	31846801	147416	FRY
chr13	31846802	31847238	147417	AL138708.1
chr13	31846802	31847238	147417	FRY
chr13	31945213	31945508	147442	FRY
chr13	31945592	31945939	147443	FRY
chr13	31945982	31946246	147444	FRY
chr13	32031063	32031439	147473	FRY
chr13	32031510	32031832	147474	FRY-AS1
chr13	32031510	32031832	147474	FRY
chr13	32032068	32032301	147475	FRY-AS1
chr13	32060446	32061179	147486	FRY
chr13	32261529	32262084	147515	FRY
chr13	32314648	32315338	147528	BRCA2
chr13	32315347	32315574	147529	ZAR1L
chr13	32315347	32315574	147529	BRCA2
chr13	32315595	32316403	147530	ZAR1L
chr13	32315595	32316403	147530	BRCA2
chr13	32426596	32428043	147553	N4BP2L1
chr13	32428062	32428510	147554	N4BP2L1
chr13	32428790	32429045	147555	N4BP2L1
chr13	32537918	32538700	147581	N4BP2L2
chr13	32538740	32538977	147582	N4BP2L2
chr13	32538992	32539221	147583	N4BP2L2
chr13	32539232	32539612	147584	N4BP2L2
chr13	32585632	32585832	147586	PDS5B
chr13	32586206	32586463	147587	PDS5B
chr13	32910277	32911852	147675	LINC00423
chr13	33015909	33018004	147694	KL
chr13	33186833	33187236	147733	STARD13
chr13	33206491	33206811	147744	STARD13
chr13	33270867	33271484	147783	STARD13-AS
chr13	33284928	33285350	147789	AL627232.1
chr13	33285396	33286003	147790	AL627232.1
chr13	33285396	33286003	147790	STARD13
chr13	33286210	33286651	147791	STARD13
chr13	33350336	33350837	147822	STARD13
chr13	33351386	33351603	147823	STARD13
chr13	33524100	33524352	147874	AL139383.1
chr13	33610403	33611804	147885	AL161719.1
chr13	33676709	33676965	147901	AL139383.1
chr13	33817960	33818826	147930	RFC3
chr13	34347345	34347769	148031	LINC02343
chr13	34347802	34348165	148032	LINC02343
chr13	34545863	34546137	148082	LINC00457
chr13	34640608	34640914	148106	LINC00457
chr13	34640961	34641249	148107	LINC00457
chr13	34671200	34671482	148119	AL161716.1
chr13	34941533	34941788	148180	NBEA
chr13	34941825	34943412	148181	NBEA
chr13	35855381	35855972	148310	DCLK1
chr13	36131195	36132215	148372	DCLK1
chr13	36297322	36298330	148399	CCDC169
chr13	36297322	36298330	148399	CCDC169-SOHLH2
chr13	36313388	36313611	148403	SPART
chr13	36345468	36346921	148411	SPART
chr13	36345468	36346921	148411	SPART-AS1
chr13	36430528	36430793	148425	CCNA1
chr13	36431380	36432721	148426	CCNA1
chr13	36673722	36674878	148454	SERTM1
chr13	36818646	36819062	148487	RFXAP
chr13	36819072	36820138	148488	RFXAP
chr13	36879578	36880326	148507	SMAD9
chr13	36919556	36920963	148519	SMAD9
chr13	36998768	36999002	148526	EXOSC8
chr13	36999261	36999533	148527	ALG5
chr13	36999607	36999855	148528	ALG5
chr13	36999863	37000122	148529	ALG5
chr13	36999863	37000122	148529	EXOSC8
chr13	37000148	37001173	148530	ALG5
chr13	37000148	37001173	148530	EXOSC8
chr13	37058888	37059587	148532	SUPT20H
chr13	37059605	37059864	148533	SUPT20H
chr13	37059899	37060465	148534	SUPT20H
chr13	37869336	37870599	148605	TRPC4
chr13	37869336	37870599	148605	AL356495.1
chr13	38348859	38349310	148636	UFM1
chr13	38349415	38349653	148637	UFM1
chr13	38349726	38350376	148638	LINC00571
chr13	38349726	38350376	148638	UFM1
chr13	38685976	38686204	148678	FREM2
chr13	38686227	38686606	148679	FREM2
chr13	38686612	38688162	148680	FREM2
chr13	39023844	39024230	148747	PROSER1
chr13	39037508	39037781	148750	PROSER1
chr13	39037508	39037781	148750	NHLRC3
chr13	39037823	39038162	148751	PROSER1
chr13	39037823	39038162	148751	NHLRC3
chr13	39038243	39038890	148752	PROSER1
chr13	39038243	39038890	148752	NHLRC3
chr13	39603106	39603940	148848	LHFPL6
chr13	39655140	39655473	148852	COG6
chr13	39655558	39656598	148853	COG6
chr13	39857266	39857559	148884	AL138702.1
chr13	39857266	39857559	148884	AZU1P1
chr13	40170972	40171396	148978	LINC00598
chr13	40172002	40172987	148979	LINC00598
chr13	40172002	40172987	148979	LINC00332
chr13	40186982	40187890	148987	LINC00598
chr13	40186982	40187890	148987	LINC00332
chr13	40220702	40220914	149008	LINC00598
chr13	40220937	40221137	149009	LINC00598
chr13	40221162	40222239	149010	LINC00598
chr13	40377821	40378087	149053	LINC00598
chr13	40439846	40440295	149081	LINC00598
chr13	40536616	40537110	149125	LINC00598
chr13	40562713	40564038	149139	FOXO1
chr13	40617848	40618278	149176	RLIMP1
chr13	40665338	40666821	149207	FOXO1
chr13	40666880	40667132	149208	FOXO1
chr13	40667221	40667460	149209	FOXO1
chr13	40667497	40667697	149210	FOXO1
chr13	40770476	40771113	149233	MRPS31
chr13	40771153	40771430	149234	MRPS31
chr13	40771611	40771863	149235	MRPS31
chr13	40788907	40789151	149242	SLC25A15
chr13	40789345	40789782	149243	SLC25A15
chr13	40877690	40877890	149261	AL590064.1
chr13	40877970	40878216	149262	AL590064.1
chr13	40878415	40878663	149263	AL590064.1
chr13	40921600	40921961	149282	TPTE2P5
chr13	40921600	40921961	149282	SUGT1P3
chr13	40922133	40922333	149283	TPTE2P5
chr13	40922133	40922333	149283	SUGT1P3
chr13	40982841	40983076	149314	ELF1
chr13	40983294	40983759	149315	ELF1
chr13	40983774	40984563	149316	ELF1
chr13	40993041	40993698	149320	RGS17P1
chr13	40994067	40995178	149321	RGS17P1
chr13	41018992	41019483	149335	ELF1
chr13	41019645	41019845	149336	ELF1
chr13	41020035	41020279	149337	ELF1
chr13	41060709	41061590	149360	ELF1
chr13	41060709	41061590	149360	WBP4
chr13	41061657	41061906	149361	ELF1
chr13	41061928	41062169	149362	ELF1
chr13	41132021	41132959	149371	KBTBD6
chr13	41132021	41132959	149371	AL354696.2
chr13	41133032	41133232	149372	KBTBD6
chr13	41193872	41194710	149378	KBTBD7
chr13	41194760	41194987	149379	KBTBD7
chr13	41263213	41263705	149396	MTRF1
chr13	41263739	41263982	149397	MTRF1
chr13	41310991	41311996	149403	NAA16
chr13	41456728	41457618	149424	RGCC
chr13	41463048	41463674	149428	RGCC
chr13	41463890	41464189	149429	RGCC
chr13	41488222	41488453	149438	AL354833.2
chr13	41547258	41547708	149467	AL354833.1
chr13	41696479	41696759	149511	VWA8
chr13	41960337	41961290	149548	VWA8-AS1
chr13	41960337	41961290	149548	VWA8
chr13	41961413	41961673	149549	VWA8
chr13	42039686	42039961	149567	DGKH
chr13	42039998	42041487	149568	DGKH
chr13	42047552	42049782	149571	DGKH
chr13	42271313	42271658	149601	AKAP11
chr13	42271716	42272921	149602	AKAP11
chr13	42573896	42574860	149675	TNFSF11
chr13	42933614	42933914	149748	ZDHHC4P1
chr13	42990777	42991532	149764	EPSTI1
chr13	42991546	42992447	149765	EPSTI1
chr13	42992603	42993122	149766	EPSTI1
chr13	43023188	43023948	149773	DNAJC15
chr13	43785668	43787026	149925	AL162713.2
chr13	43785668	43787026	149925	AL162713.1
chr13	43785668	43787026	149925	ENOX1
chr13	43787080	43787543	149926	AL162713.1
chr13	43787080	43787543	149926	ENOX1
chr13	43878740	43880218	149939	AL512506.1
chr13	43878740	43880218	149939	CCDC122
